mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
8.38209376335144,0.03623119827946688,0.14341753323872883,0.003952534789591735,SAMME.R,0.3,50,"{'algorithm': 'SAMME.R', 'learning_rate': 0.3, 'n_estimators': 50}",0.9417333114876179,0.9253446766591056,0.9145885886203656,0.926505166773096,0.9213349470533417,0.9127571073883418,0.9170058169128001,0.9245144864950342,0.9260742144887454,0.9138001911858836,0.9321251647912657,0.9085971191944386,0.903828158929256,0.9295431241494757,0.9290840281522911,0.9217890734854041,0.009645644114705039,11
16.760951884587605,0.07641823168896109,0.24535635312398274,0.006545031516941925,SAMME.R,0.3,100,"{'algorithm': 'SAMME.R', 'learning_rate': 0.3, 'n_estimators': 100}",0.9446715466994586,0.9137683106934006,0.9102430895482858,0.9200865143352234,0.9206234649663309,0.9217694438836517,0.9162465478672468,0.9320605331303246,0.9237506152635996,0.9197418465432531,0.9209266019409521,0.904664260431922,0.9041735630790032,0.9299472268686143,0.9370940544363465,0.9213178413125077,0.010867521193847362,12
25.11498090426127,0.12077598141055967,0.3456265926361084,0.0115536312197149,SAMME.R,0.3,150,"{'algorithm': 'SAMME.R', 'learning_rate': 0.3, 'n_estimators': 150}",0.9345999624878745,0.9115648959520769,0.9091234422867724,0.90906315578986,0.9193697379708059,0.9296123566607564,0.9208192966362995,0.9289589847793867,0.9288716249123488,0.9212462533074343,0.9145516546210601,0.9139130294346384,0.9077887044498799,0.9268335383208678,0.9346755251336546,0.920732810849581,0.009114371950260582,13
8.388000011444092,0.04163035897161151,0.158452574412028,0.014699597074644669,SAMME.R,0.05,50,"{'algorithm': 'SAMME.R', 'learning_rate': 0.05, 'n_estimators': 50}",0.9128434624395032,0.9143012114420728,0.9142309115335946,0.9175226702208826,0.9103313302166361,0.9087872576098024,0.913144699359553,0.9166835130093712,0.910982292875703,0.9047863978678705,0.9195915492362537,0.9175984308656305,0.9043060694208849,0.9123386051350177,0.9161430073115155,0.9129060939029527,0.004351567753575653,14
8.20893071492513,0.03505270756983425,0.15276811917622884,0.00859784126971729,SAMME,0.3,50,"{'algorithm': 'SAMME', 'learning_rate': 0.3, 'n_estimators': 50}",0.9125241259883171,0.9151250582983484,0.9130329266363384,0.9194712437868665,0.8979011572697605,0.91199087988359,0.9130768685930496,0.9074609858439112,0.9086787774707903,0.9131476749368314,0.914794933556316,0.9148148243184844,0.9131710176007771,0.9121959251010479,0.9125187160828615,0.9119936743578194,0.004598750301079807,15
24.598960638046265,0.09252138748038204,0.36121153831481934,0.011685447401856907,SAMME,0.1,150,"{'algorithm': 'SAMME', 'learning_rate': 0.1, 'n_estimators': 150}",0.9067914074233773,0.9143761449914315,0.9123506157743744,0.9181936353276565,0.9064539889705694,0.9117549849632198,0.9144832339766216,0.9116830167496435,0.9107540004599407,0.9061734567517999,0.9124524973429111,0.9137453368921854,0.911680540354932,0.9095051252631533,0.9101171664008681,0.911367676776179,0.0031724948583246814,16
25.135832611719767,0.07800757403812882,0.3814708709716797,0.04332852288017393,SAMME.R,0.01,150,"{'algorithm': 'SAMME.R', 'learning_rate': 0.01, 'n_estimators': 150}",0.9112983757412884,0.9143170890538247,0.9027534723040624,0.9166414549658866,0.9072877797656727,0.9063255152398133,0.9108878900690541,0.9088055557737269,0.9093793261099069,0.9019802559442526,0.9142197884989776,0.9116792691222777,0.8991750497019223,0.9039719720299223,0.9098598381096311,0.9085721754953479,0.004818722594558704,17
16.743174282709756,0.07610392396818993,0.2693163553873698,0.02410667008337219,SAMME.R,0.01,100,"{'algorithm': 'SAMME.R', 'learning_rate': 0.01, 'n_estimators': 100}",0.9078481297356135,0.9060270084427601,0.9006259380734344,0.9105646359258422,0.9014094819174726,0.903373971479796,0.9067526539947673,0.9040766119866598,0.9034219668179553,0.8975273411126095,0.9061827267067226,0.9047145581902015,0.9028988980603596,0.8937449824764502,0.9034626512511471,0.9035087704114528,0.003988588339424685,18
24.06981840133667,1.74017897467657,0.2917246500651042,0.06082726067905391,SAMME.R,1,150,"{'algorithm': 'SAMME.R', 'learning_rate': 1, 'n_estimators': 150}",0.9136501884281293,0.9316382200821318,0.8626266168431315,0.9278806811677471,0.9416903944708015,0.9173399960362584,0.9320125163204107,0.8893569011087182,0.8782553503020866,0.9124052432716044,0.9305665527377466,0.8070061921892258,0.7958942238543191,0.9328727402598194,0.9419674709952656,0.9010108858711597,0.04502717713380329,19
16.381395276387533,0.05434521437266901,0.25582065582275393,0.008743782367186545,SAMME,0.1,100,"{'algorithm': 'SAMME', 'learning_rate': 0.1, 'n_estimators': 100}",0.8983512499751555,0.9049776276306872,0.9003951046683062,0.905943370739078,0.8969324580994898,0.8993212894873983,0.9057086389655804,0.8995009438553577,0.8996122144336912,0.8974967230153968,0.9010584976210211,0.9012287951119905,0.9050177796066504,0.896063352021048,0.9024637533762208,0.9009381199071382,0.003144036448016591,20
16.742188596725462,0.08436238500643095,0.24235350290934246,0.005832073167264375,SAMME.R,1,100,"{'algorithm': 'SAMME.R', 'learning_rate': 1, 'n_estimators': 100}",0.9212437521671459,0.9170497418083224,0.8891665844366061,0.9106111705432873,0.9197866109030732,0.9065760312607398,0.9266096595182741,0.9075274605504428,0.8566930701362112,0.9231731769062043,0.9201416807481637,0.7948460962474956,0.7610009878779088,0.9306788606421937,0.9311533822607089,0.8944172177337852,0.04953914118153063,21
24.55140272776286,0.07576149141942158,0.45570859909057615,0.07345493502697518,SAMME,0.05,150,"{'algorithm': 'SAMME', 'learning_rate': 0.05, 'n_estimators': 150}",0.893070336085651,0.8948024046055,0.8908520992952594,0.9000672311187452,0.8832114201338106,0.8938532304238972,0.8943933096253881,0.8924927444020682,0.8893374087056826,0.8889617818641301,0.8952436531117425,0.8912069873386285,0.8942311151076179,0.8886501010702755,0.8866910802102247,0.8918043268732415,0.003943954323423159,22
8.37167568206787,0.03349520813621205,0.14380553563435872,0.002626614824576686,SAMME.R,1,50,"{'algorithm': 'SAMME.R', 'learning_rate': 1, 'n_estimators': 50}",0.9093768299342301,0.9126542756061439,0.8718955663522557,0.910900382572437,0.8987736613079964,0.9004255793260084,0.9175981960666674,0.8895343500503968,0.8727502637040414,0.9044326465209371,0.892395367332964,0.8396017436373242,0.774787023319,0.9167883467192693,0.8950035214246771,0.88712785025829,0.03609740539254766,23
16.378814601898192,0.04290745834197935,0.29701164563496907,0.03577452446960044,SAMME,0.05,100,"{'algorithm': 'SAMME', 'learning_rate': 0.05, 'n_estimators': 100}",0.8833994801867389,0.8802714220187279,0.884818096859003,0.8886040994299857,0.8789398456197633,0.879159850309277,0.8792141850614273,0.8782611856817681,0.8844526097173541,0.8793984010150799,0.8854590865943234,0.886295006285534,0.8865443818855254,0.8788113918457459,0.8836799869059024,0.8824872686277437,0.003356072238098012,24
8.221234369277955,0.045755278109955375,0.14796857833862304,0.0079843073235581,SAMME,0.1,50,"{'algorithm': 'SAMME', 'learning_rate': 0.1, 'n_estimators': 50}",0.8805985214565716,0.8876640963269731,0.8844714454662373,0.8900686567985344,0.8842729194199048,0.8787864824512057,0.8846548349427177,0.8788623304019872,0.8830693877676398,0.8853003793495187,0.8757807842128843,0.8818068427206995,0.8868521438621421,0.8789066833436012,0.8744084956327003,0.8823669336102212,0.004298206312471281,25
8.392224073410034,0.048237109567244696,0.1512763500213623,0.010402574988991786,SAMME.R,0.01,50,"{'algorithm': 'SAMME.R', 'learning_rate': 0.01, 'n_estimators': 50}",0.8511412150150436,0.8888000961281373,0.8868991899485771,0.8973936968911885,0.8482228595934599,0.8496616219434404,0.8925999161012103,0.8725483343319302,0.8833671392253153,0.8738170663044036,0.8882097243978772,0.8904987807433591,0.8685963504243267,0.8821973975876228,0.8738433768980254,0.8765197843689276,0.015541744349421589,26
8.207644383112589,0.03944681799266473,0.16424361864725748,0.017612644099021624,SAMME,0.05,50,"{'algorithm': 'SAMME', 'learning_rate': 0.05, 'n_estimators': 50}",0.8337904913138408,0.8054383173110069,0.8524689805594707,0.832861226557986,0.8248425900349098,0.8260326800779056,0.8305118813696637,0.8278613444142309,0.8346210801936149,0.8247669956654683,0.8319018945399524,0.8304915998194555,0.8322397206555653,0.8232148383289122,0.8249729568656974,0.8290677731805118,0.009287080553717061,27
24.599791701634725,0.06689206043687575,0.45106048583984376,0.07012388265163556,SAMME,0.01,150,"{'algorithm': 'SAMME', 'learning_rate': 0.01, 'n_estimators': 150}",0.7621033191293539,0.7898772244980276,0.7546398478833889,0.7962676437251412,0.7628732681938036,0.7221562413775391,0.7239686032058186,0.7606698924273568,0.8011923044123052,0.7991034000855044,0.7605992764255642,0.7868695717540286,0.7907313507371464,0.7599128635910817,0.7903020795841345,0.7707511258020131,0.02457277024419921,28
16.373835706710814,0.07443434875556622,0.37036938667297364,0.05519969755911852,SAMME,0.01,100,"{'algorithm': 'SAMME', 'learning_rate': 0.01, 'n_estimators': 100}",0.7269874645835556,0.7242873965476256,0.7202660147871467,0.724978242328062,0.7288036085360327,0.7223789732441388,0.7236382237826747,0.7230438388147997,0.7344564242230889,0.7250838979761484,0.7240477755927228,0.7229326460330897,0.7247152008860995,0.7249691088270512,0.7216996409916497,0.724819230476926,0.0032555908887368615,29
7.8095708847045895,0.3719199069798378,0.22576216061909993,0.020423365219974225,SAMME,0.01,50,"{'algorithm': 'SAMME', 'learning_rate': 0.01, 'n_estimators': 50}",0.7216221842877826,0.7190791816619682,0.7202660147871467,0.7248910347482869,0.7288036085360327,0.7167452783666691,0.7236381847118075,0.7217786349268316,0.7343360508348736,0.7175235028836926,0.7230827204804507,0.7229157259196516,0.7234433421184703,0.7178160436226049,0.7215503888179594,0.722499459780282,0.004373782056108843,30
