mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_max_depth,param_min_child_weight,param_num_class,param_objective,param_reg_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
49.25085055033366,0.7750113790236688,0.15837337176005045,0.005537691353611001,0,5,4,7,multi:softmax,0,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0}",0.9993863808036851,0.999888368176595,0.998958929564085,0.9997310002443942,0.9996063081590352,0.9998615178755019,0.999625383807879,0.999820024490169,0.9997801413698421,0.9996396706455817,0.9993372798286672,0.9992337322447172,0.9993212345811051,0.9997645263735487,0.9997865525892232,0.9995827367169352,0.000264161252673315,11
49.701856470108034,0.6258157709763232,0.1541409174601237,0.0027661809982016225,0,9,5,7,multi:softmax,0.01,"{'gamma': 0, 'max_depth': 9, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.01}",0.9992550596302167,0.9999205637861225,0.9991494738394071,0.9996365004037155,0.9996251531661038,0.9998618692730166,0.9996537404381023,0.9998186399169633,0.999718275689397,0.999622355803251,0.9993618397606875,0.9991769929643578,0.999445714169531,0.9997608282457595,0.999726066468966,0.9995822049037065,0.0002390129053404269,12
49.59582448005676,0.7113969000258767,0.15412039756774903,0.002336843500039155,0,9,5,7,multi:softmax,0.001,"{'gamma': 0, 'max_depth': 9, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.001}",0.9992048681098661,0.9999176161058045,0.9990545650249756,0.9996152163769262,0.9996111400736328,0.9998208575956236,0.9996932482409054,0.9998427943183941,0.9997325238499494,0.9996819782484645,0.9993480458030749,0.9992431345487119,0.9994519594916766,0.9997317202976186,0.9997686413853424,0.9995812206313978,0.0002515047504940948,13
49.603353039423624,0.7405540199589598,0.1537146250406901,0.0020339214918096934,0,9,5,7,multi:softmax,0.005,"{'gamma': 0, 'max_depth': 9, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.005}",0.9992044099275302,0.9999335975547512,0.9990906669337916,0.9996528037313498,0.9996105842331702,0.9998597744441262,0.9997391769126527,0.9998256924861211,0.9997312678578716,0.9996442721604968,0.9992696950335835,0.9992111451822245,0.9994199556242336,0.9997688674316049,0.9997539811912345,0.9995810593803162,0.00026161692633415044,14
50.63712825775146,0.6850155289249428,0.15667328834533692,0.0024201882918570496,0,7,4,7,multi:softmax,0.001,"{'gamma': 0, 'max_depth': 7, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.001}",0.9993889097606642,0.9999296245232856,0.9990077424277762,0.9996419396799114,0.9995983896521284,0.9998850194389328,0.9996083013390054,0.9998078045891179,0.9997332718686662,0.9995847790592751,0.9993264225441225,0.9991680369416525,0.9994328553010579,0.9998202775196725,0.999780380237131,0.9995809169921598,0.0002598966001722586,15
48.0597132841746,0.6502547972393597,0.15392815272013347,0.002840680313781677,0,7,6,7,multi:softmax,0.01,"{'gamma': 0, 'max_depth': 7, 'min_child_weight': 6, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.01}",0.9993280511537946,0.9999058931718073,0.9990673040723296,0.9996122368100144,0.9996119278028812,0.9998639606728412,0.9996465460304427,0.9998165831989467,0.9997534734015059,0.9996627440714724,0.9993612746126622,0.9992843978698398,0.9993734924664027,0.9997492966904054,0.999673477423175,0.9995807106299013,0.00023492298604206344,16
50.86033473014832,0.6301008022913374,0.15826244354248048,0.002328694400464511,0,7,4,7,multi:softmax,0.05,"{'gamma': 0, 'max_depth': 7, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.05}",0.9992626435664265,0.9998959478769279,0.9990530851326058,0.9996652673169327,0.9995954910137655,0.9998888979381759,0.999685849070816,0.9998342412703239,0.9997396547542406,0.9996093830169613,0.9993329823931537,0.9992723255198369,0.9994250990329897,0.9997561679687841,0.9996912486754219,0.9995805523031576,0.00024581618577165337,17
49.66716788609823,0.6331441544686743,0.15406556129455568,0.0021274213572502016,0,9,5,7,multi:softmax,0,"{'gamma': 0, 'max_depth': 9, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0}",0.9991440459807611,0.9999160220101471,0.99907146105277,0.9996300807538816,0.9995968547628891,0.9998015553009086,0.9997350224187385,0.9998204081181887,0.9997196290723931,0.9996401031780092,0.999356065119526,0.9992604853386243,0.9994490721229855,0.9997886521947941,0.9997707068569367,0.9995800109521037,0.0002539918055364131,18
49.34058925310771,0.7240988294244796,0.15792566935221355,0.0031777208135529136,0,5,4,7,multi:softmax,0.005,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.005}",0.9993757229932395,0.999910162385605,0.9990536422377471,0.9996611993372957,0.9995320607359268,0.9998789909503527,0.9996026603668382,0.9997998441794026,0.9997718433307237,0.9997009410560007,0.9993550718106856,0.9992922806205371,0.999201412143593,0.9997802018889193,0.9997655616245833,0.9995787730440966,0.00025528372063047167,19
49.291100867589314,0.6630982274431342,0.15667781829833985,0.006104087751738576,0,7,5,7,multi:softmax,0.001,"{'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.001}",0.9993700035033966,0.9999281089343395,0.9990499092889303,0.9996245832059761,0.999625703688133,0.9998788051021853,0.9996570267811252,0.9997981982607621,0.9997639671041959,0.9995478777604502,0.9992753326613928,0.9992927198064372,0.9993901866155526,0.9997381496368212,0.9997373581364467,0.9995785286990764,0.00024347162414547165,20
49.378500668207806,0.5786009228194375,0.1581806182861328,0.0032786729521351995,0,5,4,7,multi:softmax,0.01,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.01}",0.9994456499084798,0.9999128831153034,0.9990186769690768,0.9997108260312146,0.9995708889326964,0.9998431642318394,0.9996473710811099,0.99979777312821,0.9997406638269537,0.9996355994332502,0.9993387648248768,0.999228071907076,0.9992842432045643,0.9997327262972551,0.9997644684311364,0.999578118088203,0.00025007830375590854,21
51.3245600382487,0.7117113284957903,0.1568112850189209,0.002372475592680036,0,9,4,7,multi:softmax,0.01,"{'gamma': 0, 'max_depth': 9, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.01}",0.9992102555120905,0.9999075538405704,0.9991568647473492,0.9996272940472195,0.9996361909588707,0.9998581988438706,0.9996763107566441,0.9998396972297267,0.9997401443384026,0.999586020486599,0.9993834126086034,0.9991539188708227,0.9994171491739177,0.9997596273881886,0.9997182198499474,0.9995780572435214,0.0002457996197871905,22
49.11722855567932,0.6145416467073201,0.15469834009806316,0.0028049947430438178,0,7,5,7,multi:softmax,0.005,"{'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.005}",0.9992956444522709,0.9998799065795074,0.9990290834976887,0.9996062915647892,0.9996339154745492,0.9998669765753251,0.9996888349132437,0.9997786592171934,0.9997410989743363,0.9996372163549292,0.9992977677724616,0.9992488792586279,0.9994490950828153,0.9997614118743577,0.99974657707101,0.9995774239108736,0.0002460071188594904,23
50.605984354019164,0.5975581789382486,0.15767528216044108,0.0035892239208723635,0,7,4,7,multi:softmax,0,"{'gamma': 0, 'max_depth': 7, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0}",0.9992946851485469,0.9999230981366823,0.9989769592257861,0.999625510146252,0.9995759544283638,0.9998877373520457,0.9996977726681247,0.999832398707697,0.9997765666244154,0.9996708578939769,0.9993217410436653,0.9991502239578007,0.9993767798187412,0.9998053074801101,0.9997442622379458,0.9995773236580102,0.0002774142115104503,24
49.31430327097575,0.725891893544303,0.1564546585083008,0.005942031010995556,0,7,5,7,multi:softmax,0.01,"{'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.01}",0.9992881164437973,0.9999236025596977,0.9990807384548613,0.9996279213072141,0.9996089264450916,0.9998529361108883,0.9996672515613781,0.9998150282242998,0.9996961825703556,0.9995918743880333,0.999338393336226,0.9992805764006494,0.9994060622259516,0.9997571390477837,0.9997178662037486,0.9995768410186651,0.00023596000923021721,25
48.23957246144612,0.694528182646723,0.1535316308339437,0.002762350860363376,0,7,6,7,multi:softmax,0,"{'gamma': 0, 'max_depth': 7, 'min_child_weight': 6, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0}",0.9993043075514849,0.9999064862041298,0.999084408369737,0.9995934437706729,0.999630741728373,0.9998723774356811,0.9996337354874075,0.9997878890754599,0.9997424288288697,0.999638181769108,0.9993486876429278,0.9992548231660958,0.9993679268067439,0.9997366754783468,0.9997444087109828,0.999576434801735,0.00023775778386626357,26
49.82787257830302,0.7031960720948024,0.1558183987935384,0.0024120533760015428,0,9,5,7,multi:softmax,0.05,"{'gamma': 0, 'max_depth': 9, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.05}",0.999206865380162,0.9999281299559831,0.9991047838709898,0.999605449422042,0.9996229412894488,0.9998294635705252,0.9997034425191158,0.999797355181897,0.99973443060253,0.9996140701438831,0.9993748537072344,0.999194943476535,0.9994148186806393,0.9997706305623308,0.9997320126456373,0.9995756127339303,0.00024701773579385595,27
48.40562505722046,0.499799211540412,0.15464755694071453,0.006900591012817584,0,9,6,7,multi:softmax,0.001,"{'gamma': 0, 'max_depth': 9, 'min_child_weight': 6, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.001}",0.9992394891893559,0.9999218544065271,0.9991006576318637,0.9995905497580411,0.9995110994751544,0.999845697519077,0.9996594968572758,0.9998188348791521,0.9997590360465456,0.9996669277233053,0.99932288107879,0.9992604104469901,0.9993861764128656,0.9997345956121644,0.9997908487205684,0.9995739037171785,0.00024693073398663007,28
48.400691763559976,0.5545385140234389,0.15477162996927898,0.005362757716533327,0,9,6,7,multi:softmax,0.005,"{'gamma': 0, 'max_depth': 9, 'min_child_weight': 6, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.005}",0.9993071850376383,0.9999266297495124,0.9990068495711928,0.9996460058950343,0.9995536432848512,0.9998295578691163,0.9996530710290228,0.9998183283042719,0.9997514003020911,0.9996770535431209,0.9993837609943943,0.999118282748209,0.9993403250865581,0.9997663473140461,0.9997789940319877,0.9995704956507365,0.0002675138605465383,29
49.65829876263936,0.7414254554526718,0.15908788045247396,0.0026703476423290164,0,5,4,7,multi:softmax,0.05,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.05}",0.999371500317852,0.9999244405731658,0.9989573900082946,0.9996854959408885,0.9994665903308148,0.9998780045632589,0.9995551510567502,0.9998145499364675,0.9997177674541147,0.9996917871182107,0.999371824961471,0.9992663185700676,0.9993062240569088,0.9997739484823915,0.9997739719480027,0.9995703310212442,0.00026333563048422647,30
51.52509406407674,0.6677339677214782,0.157658322652181,0.0024923418783060767,0,9,4,7,multi:softmax,0.05,"{'gamma': 0, 'max_depth': 9, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.05}",0.9992700432822635,0.9999404831083109,0.9990884442174506,0.999652970044987,0.9996428876231029,0.9998451945997952,0.9996562144168349,0.9998353385640742,0.9997050494558035,0.9995579177112365,0.9993966038239582,0.9991118219296256,0.9993486060072015,0.999741660302584,0.9997576536800844,0.9995700592511542,0.00025780716883176853,31
48.52731232643127,0.7155002674939933,0.15308923721313478,0.002253430905775625,0,9,6,7,multi:softmax,0.05,"{'gamma': 0, 'max_depth': 9, 'min_child_weight': 6, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.05}",0.999220915885872,0.9999130494043931,0.9990204732389328,0.999597907245102,0.9996461427221609,0.9998282698393426,0.999673872717671,0.9998165805873513,0.999739986771408,0.9997090742645989,0.9994123099759744,0.9991687755570634,0.9993679422139273,0.9997003003801334,0.9997211365116113,0.9995691158210362,0.00025834267255997267,32
51.4657799243927,0.7435837995319161,0.15644694964090983,0.0029113957587080337,0,9,4,7,multi:softmax,0.005,"{'gamma': 0, 'max_depth': 9, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.005}",0.9992497853369887,0.9999329396508141,0.9990903529531764,0.9996230494706848,0.9995603163079346,0.9998712163742061,0.9997081303305881,0.9998266392183275,0.9997522636220371,0.9995623435904536,0.9993878025934381,0.9990500012884438,0.9994505110435403,0.9997455084420916,0.9997239757167812,0.9995689890626335,0.0002643929058438613,33
48.01668017705281,0.6945360746496952,0.1536941687266032,0.0025779315341629546,0,7,6,7,multi:softmax,0.005,"{'gamma': 0, 'max_depth': 7, 'min_child_weight': 6, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.005}",0.9993563629766415,0.9999217349053552,0.9990888847677413,0.9996210363009093,0.9995468488629593,0.9998496295698243,0.9996597364741598,0.9997850590750973,0.9997450152605583,0.9996209572574418,0.9992789727322251,0.9992119868423496,0.9993843162685978,0.9997208932124526,0.9997186196274737,0.9995673369422525,0.0002396931934100359,34
49.220002841949466,0.7134882765693814,0.1558905601501465,0.0022136458923342653,0,7,5,7,multi:softmax,0,"{'gamma': 0, 'max_depth': 7, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0}",0.9993418382277724,0.999909710834703,0.9989760983769449,0.9996014703004871,0.9995768702718293,0.999853177104263,0.9996975314385802,0.9997751551692069,0.9997243456185967,0.9996116331667683,0.9992871233532916,0.9993372417325217,0.9993326900322055,0.9997338629533921,0.9997221326044737,0.9995653920790023,0.00024839546023698063,35
48.81098308563232,0.6577483839068785,0.15821007092793782,0.0028563067822929794,0,4,4,7,multi:softmax,0.005,"{'gamma': 0, 'max_depth': 4, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.005}",0.9993553704427267,0.9998006519984852,0.9989251441380714,0.9996825163702263,0.9994828266512121,0.9998631889817158,0.999437719351316,0.9998788014616314,0.999755216163609,0.999611583212026,0.9993756934433204,0.9993925462086587,0.9992595850749387,0.9998269087536926,0.9998288115723233,0.9995651042549303,0.000266888641867018,36
48.11121595700582,0.5844954142456809,0.15694751739501953,0.0064195213630454575,0,5,5,7,multi:softmax,0.01,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.01}",0.9993998583931765,0.9998847753211315,0.9989363181399475,0.9995157138846947,0.9995028683125298,0.9998440482068771,0.999575087230931,0.9997741061859969,0.9997649849891962,0.999687205295445,0.9993636904291346,0.9993432064207456,0.9993308360458112,0.9997810911537195,0.9997662384410997,0.9995646685633623,0.000250256252411801,37
47.938656346003214,0.7095791409642418,0.15703231493632,0.004224521042627581,0,5,5,7,multi:softmax,0.005,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.005}",0.9994070750658548,0.9998632876145461,0.9990657832873234,0.9995166271490215,0.9995365346086681,0.9998408251063895,0.999621959661375,0.9997558476726376,0.9997724034536212,0.9997060181113178,0.9993130578694498,0.9992844974269763,0.9992642320253164,0.9997634307788029,0.9997398633300862,0.9995634295440925,0.00023769240886127512,38
47.91370840072632,0.6651222810241587,0.15558501879374187,0.002748755101815834,0,5,5,7,multi:softmax,0.001,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.001}",0.9993855944116843,0.9998860769689036,0.998905242611127,0.9995144696145527,0.9995031290708271,0.9998443334846397,0.9995593995656851,0.9997920910143326,0.999756080758542,0.9996471045369717,0.9993168661465953,0.999368636672074,0.9993086615715983,0.9997493791945921,0.9998082753278379,0.9995563560633308,0.0002591931060175634,39
48.91570598284404,0.648863950143421,0.15939048131306965,0.00529992496112173,0,4,4,7,multi:softmax,0.001,"{'gamma': 0, 'max_depth': 4, 'min_child_weight': 4, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.001}",0.9992906941512907,0.9998298823600951,0.9989712750754898,0.9995636323842214,0.9994366937553218,0.9997910812030575,0.9994988660494736,0.9999085313653213,0.9997624710922057,0.9995903176407671,0.9994027591123255,0.9992845662339234,0.9992523918652336,0.9998199319196654,0.9998544208679506,0.9995505010050895,0.000267806708208879,40
48.2799036026001,0.7300007103632402,0.15658114751180013,0.0033372670480868037,0,5,5,7,multi:softmax,0.05,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.05}",0.999286599776549,0.9998923911176687,0.99896238033761,0.9995754337695899,0.9995212151656618,0.9998349688723854,0.999653436364991,0.9997790715743425,0.9997746051610086,0.9996697590294976,0.9992853500582353,0.9991839989310558,0.999271806980755,0.9997821956136365,0.9997651784580764,0.9995492260807376,0.00027375765599911095,41
46.863019704818726,0.7452468783550774,0.15467654863993327,0.0032204670842668455,0,5,6,7,multi:softmax,0.005,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 6, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.005}",0.9993889991394216,0.9998898512652199,0.9989562791877138,0.9995739723903725,0.9994923236367577,0.9997807305696227,0.999566557274802,0.9998158021955967,0.9997671677493438,0.9996442682607688,0.9993893382423767,0.9992812692852382,0.9991768418348645,0.9997724144111905,0.9996851224251204,0.9995453958578939,0.0002559582472938413,42
47.50719780921936,0.6168982340126494,0.15616957346598306,0.0035878101400123232,0,4,5,7,multi:softmax,0.001,"{'gamma': 0, 'max_depth': 4, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.001}",0.9993931885946967,0.9997399147026643,0.9990331494682577,0.9996869566102182,0.9994441738905676,0.9997636931252687,0.9994795877336629,0.9998761770418005,0.9996782791438255,0.9995378367694354,0.99936916451879,0.9993445629717941,0.99919572022865,0.9998010455162868,0.9998332460268771,0.9995451130895198,0.0002414787335214159,43
47.0857115427653,0.6789325827322583,0.15470053354899088,0.002780002742351705,0,5,6,7,multi:softmax,0.05,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 6, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.05}",0.9994860927111565,0.9998598942394683,0.9989079137725243,0.9996180432565998,0.9994667548768211,0.999800993604269,0.9996161958037121,0.9997642228710542,0.9997952516727642,0.9996291521122858,0.9993475530256418,0.9992416102205821,0.9991522648688866,0.9997202122668434,0.9997525307101679,0.9995439124008517,0.0002667526671656138,44
47.437341117858885,0.6468531791770679,0.1608212153116862,0.006768990703198703,0,4,5,7,multi:softmax,0.01,"{'gamma': 0, 'max_depth': 4, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.01}",0.999441376244012,0.9997704448996823,0.9989306285561591,0.999638335168824,0.9994385813857422,0.9997075273669397,0.9994982098065858,0.9998752888587001,0.9996704609324333,0.9995678803541503,0.9993664911037514,0.9993682939649025,0.9992356546925765,0.9998253825991579,0.9998211971445075,0.9995437168718748,0.0002485518888476596,45
47.96970793406169,0.7591718932447766,0.1557803789774577,0.003203283298280361,0,5,5,7,multi:softmax,0,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0}",0.9993778758636429,0.9998827845311107,0.9989310458157625,0.9995016447015246,0.9994751925457223,0.9998454477324387,0.9996245322292076,0.9997686611283079,0.9997231760216809,0.9996491160740815,0.9992923557442627,0.999316297579228,0.9992559777414497,0.9997244302466817,0.9997867169314103,0.9995436836591007,0.00025886815393918767,46
47.3905113697052,0.4645296995185302,0.15670434633890787,0.003487348392614041,0,4,5,7,multi:softmax,0,"{'gamma': 0, 'max_depth': 4, 'min_child_weight': 5, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0}",0.9994141187780741,0.9997864179838668,0.9989738924641699,0.9996696387633277,0.9994093545353468,0.9997686364442684,0.9995125684171787,0.9998684728894242,0.999665521528836,0.9994746902112304,0.9993730440776355,0.9993675057730729,0.9992357223021934,0.9997886372493985,0.9998164809796647,0.9995416468265126,0.0002449894772654895,47
46.79011715253194,0.6489872489221186,0.15508804321289063,0.0032247656908044177,0,5,6,7,multi:softmax,0.001,"{'gamma': 0, 'max_depth': 5, 'min_child_weight': 6, 'num_class': 7, 'objective': 'multi:softmax', 'reg_alpha': 0.001}",0.999414437548414,0.9998592084854924,0.99890474231063,0.9995493376248759,0.9994703435695577,0.9998090652442351,0.9996466629410798,0.9997779140618868,0.9997632881582122,0.9996722407108234,0.9993174931559536,0.9993286330228968,0.9990824237482816,0.9997283998600471,0.9997854065806966,0.999540639801539,0.0002748511114909083,48
