mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_multi_class,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
4.595755592981974,0.17645444816408415,0.060306580861409505,0.002353860255128559,0.1,ovr,none,lbfgs,"{'C': 0.1, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'lbfgs'}",0.9988307294566645,0.9985194634080873,0.9987668286707752,0.99888911649009,0.9985348363578839,0.9983554392864671,0.998727788229357,0.9984175438130626,0.9991263907511236,0.9977737812760651,0.9962444788896908,0.9997943231406662,0.9990188225067872,0.9981940557989095,0.9990107179687919,0.9985469544029615,0.0007609693591601568,7
3.8526615460713702,0.4264989950545507,0.05494999885559082,0.0032254527957119414,1,ovr,l2,lbfgs,"{'C': 1, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9984007054498878,0.9976939514067495,0.9985960380484091,0.997956205052593,0.9976458414010679,0.9982477209814705,0.9980280218555118,0.9978191484609441,0.9986835115713569,0.9979278951288812,0.9982533582849644,0.998708644080357,0.9987444168595145,0.998332901451421,0.9977646768692117,0.9981868691268229,0.000371214784311908,12
8.656267801920572,2.3097216466942903,0.05919351577758789,0.004916942575384793,1,ovr,l2,newton-cg,"{'C': 1, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9983820879977177,0.9976961428117038,0.9985856875685245,0.9979745506767765,0.9976598226623828,0.9982151428598669,0.998048304409072,0.9978088026155023,0.9986989298942499,0.997840783689018,0.9982623218877912,0.998713988611113,0.9987390876258392,0.9983214443834836,0.9977859839840042,0.9981822054451365,0.0003717290854073747,13
50.75785228411357,7.320301860854129,0.05601239204406738,0.005849377816965251,100,ovr,none,newton-cg,"{'C': 100, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982928685777012,0.9985538073391416,0.9976101694375552,0.9986160725231329,0.9982002947248929,0.9985757524548584,0.998289830196231,0.9980478314731872,0.9977606676811174,0.9984221544577594,0.9966615539447117,0.9989599368543779,0.9988594069763519,0.9979284063441337,0.9978513616801414,0.9981753409776863,0.0005558734556634379,14
51.1490125020345,6.408793737083703,0.05736392339070638,0.006792843652702377,0.1,ovr,none,newton-cg,"{'C': 0.1, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982928685777012,0.9985538073391416,0.9976101694375552,0.9986160725231329,0.9982002947248929,0.9985757524548584,0.998289830196231,0.9980478314731872,0.9977606676811174,0.9984221544577594,0.9966615539447117,0.9989599368543779,0.9988594069763519,0.9979284063441337,0.9978513616801414,0.9981753409776863,0.0005558734556634379,14
51.280458545684816,7.219055697702548,0.05974605878194173,0.009052222351123572,150,ovr,none,newton-cg,"{'C': 150, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982928685777012,0.9985538073391416,0.9976101694375552,0.9986160725231329,0.9982002947248929,0.9985757524548584,0.998289830196231,0.9980478314731872,0.9977606676811174,0.9984221544577594,0.9966615539447117,0.9989599368543779,0.9988594069763519,0.9979284063441337,0.9978513616801414,0.9981753409776863,0.0005558734556634379,14
50.39986097017924,7.7409783976129924,0.05845591227213542,0.009921497080860705,1,ovr,none,newton-cg,"{'C': 1, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982928685777012,0.9985538073391416,0.9976101694375552,0.9986160725231329,0.9982002947248929,0.9985757524548584,0.998289830196231,0.9980478314731872,0.9977606676811174,0.9984221544577594,0.9966615539447117,0.9989599368543779,0.9988594069763519,0.9979284063441337,0.9978513616801414,0.9981753409776863,0.0005558734556634379,14
50.65255748430888,7.788457687949329,0.05591669082641602,0.006199418711015894,10,ovr,none,newton-cg,"{'C': 10, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982928685777012,0.9985538073391416,0.9976101694375552,0.9986160725231329,0.9982002947248929,0.9985757524548584,0.998289830196231,0.9980478314731872,0.9977606676811174,0.9984221544577594,0.9966615539447117,0.9989599368543779,0.9988594069763519,0.9979284063441337,0.9978513616801414,0.9981753409776863,0.0005558734556634379,14
8.76248278617859,1.383961990084142,0.05284835497538249,0.0037189934860336923,10,multinomial,l2,newton-cg,"{'C': 10, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9987011837789698,0.9979898495499928,0.9982456060127844,0.9988128400568919,0.9973757575416361,0.9982105432419528,0.9976622307849116,0.9977827207484598,0.9993083747446843,0.9978487798333155,0.9957785175202902,0.9989347547919616,0.9986532278897338,0.9979025700819193,0.9984488247246421,0.998110385420143,0.0008085555078121428,19
8.83664231300354,1.3230900193174098,0.05237878163655599,0.004041581176545281,10,auto,l2,newton-cg,"{'C': 10, 'multi_class': 'auto', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9987011837789698,0.9979898495499928,0.9982456060127844,0.9988128400568919,0.9973757575416361,0.9982105432419528,0.9976622307849116,0.9977827207484598,0.9993083747446843,0.9978487798333155,0.9957785175202902,0.9989347547919616,0.9986532278897338,0.9979025700819193,0.9984488247246421,0.998110385420143,0.0008085555078121428,19
15.19564323425293,2.061526608550737,0.05258272488911946,0.003946492238502827,100,auto,l2,newton-cg,"{'C': 100, 'multi_class': 'auto', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9986943712405415,0.9975951364846551,0.9983013874534274,0.9987258640283295,0.9976337436871472,0.998268589263847,0.9977625376797,0.9979044746252841,0.9989844165222342,0.997264146814574,0.9957486665125025,0.9989667601350597,0.9983518078644013,0.9976823763965059,0.9983215685679893,0.9980137231517466,0.0007905481064202512,21
14.955268891652425,2.1922490217249386,0.05306879679361979,0.0038142012339858525,100,multinomial,l2,newton-cg,"{'C': 100, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9986943712405415,0.9975951364846551,0.9983013874534274,0.9987258640283295,0.9976337436871472,0.998268589263847,0.9977625376797,0.9979044746252841,0.9989844165222342,0.997264146814574,0.9957486665125025,0.9989667601350597,0.9983518078644013,0.9976823763965059,0.9983215685679893,0.9980137231517466,0.0007905481064202512,21
16.479659875233967,2.640033878277008,0.053690862655639646,0.002891494420136066,150,auto,l2,newton-cg,"{'C': 150, 'multi_class': 'auto', 'penalty': 'l2', 'solver': 'newton-cg'}",0.998647266263576,0.9974172519751026,0.9982219152885501,0.9987097656377815,0.997528002830976,0.9981798373302538,0.9977394181350421,0.9980286964994047,0.9989279713051223,0.9972423633657634,0.9955055943347185,0.9989465704864907,0.9983168435873037,0.9977033923318874,0.9982685409900631,0.9979588953574691,0.0008336165145767297,23
16.29813184738159,2.8837810799062407,0.05283802350362142,0.004001593750198826,150,multinomial,l2,newton-cg,"{'C': 150, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'newton-cg'}",0.998647266263576,0.9974172519751026,0.9982219152885501,0.9987097656377815,0.997528002830976,0.9981798373302538,0.9977394181350421,0.9980286964994047,0.9989279713051223,0.9972423633657634,0.9955055943347185,0.9989465704864907,0.9983168435873037,0.9977033923318874,0.9982685409900631,0.9979588953574691,0.0008336165145767297,23
5.8384995301564535,0.8531135470531962,0.05325873692830404,0.00346523436684979,1,auto,l2,newton-cg,"{'C': 1, 'multi_class': 'auto', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9984939740314829,0.9971533587439467,0.9984044669105788,0.998426947737801,0.996896041443508,0.9974422004019591,0.9968334887355679,0.9977114033992592,0.9990288484094156,0.9972819476803266,0.9964920191549806,0.9982246990610932,0.9979306881416445,0.9979239591148057,0.9978232244623862,0.9977378178285837,0.0006923370413643682,25
5.668479156494141,0.7502914257498696,0.05193554560343425,0.0028311345329802627,1,multinomial,l2,newton-cg,"{'C': 1, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9984939740314829,0.9971533587439467,0.9984044669105788,0.998426947737801,0.996896041443508,0.9974422004019591,0.9968334887355679,0.9977114033992592,0.9990288484094156,0.9972819476803266,0.9964920191549806,0.9982246990610932,0.9979306881416445,0.9979239591148057,0.9978232244623862,0.9977378178285837,0.0006923370413643682,25
1.1844570477803549,0.027983130770176372,0.054200236002604166,0.0018651557428069718,100,auto,l2,lbfgs,"{'C': 100, 'multi_class': 'auto', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9986413603028288,0.9973632712707445,0.9981098154808423,0.9983613537344022,0.9971251560315881,0.9975822449423772,0.997078643892084,0.9975227968324644,0.9988277220891838,0.9967443444106191,0.9960199700337192,0.9984079143812256,0.9979854250734146,0.9980609978646955,0.9981668399747325,0.9977331904209947,0.0007433509611259434,27
1.1759419918060303,0.037743984887885655,0.05356208483378092,0.002305031226639525,100,multinomial,l2,lbfgs,"{'C': 100, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9986413603028288,0.9973632712707445,0.9981098154808423,0.9983613537344022,0.9971251560315881,0.9975822449423772,0.997078643892084,0.9975227968324644,0.9988277220891838,0.9967443444106191,0.9960199700337192,0.9984079143812256,0.9979854250734146,0.9980609978646955,0.9981668399747325,0.9977331904209947,0.0007433509611259434,27
1.1842955271402995,0.025985715678680455,0.053486839930216475,0.0013420661134007886,150,multinomial,none,lbfgs,"{'C': 150, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'lbfgs'}",0.9987391305251228,0.9974548187972584,0.9977256066560785,0.9982775064954137,0.9970184344770809,0.9976641221010837,0.9972801842520482,0.9975156496200933,0.9987622171817435,0.996727446167012,0.9958426748472513,0.9983935643218883,0.9980373108403102,0.9980341121017713,0.9982172538313383,0.9977126688143664,0.0007591895972046412,29
1.1933129151662192,0.03369123148133913,0.05418009757995605,0.0010497285704177415,1,auto,none,lbfgs,"{'C': 1, 'multi_class': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",0.9987391305251228,0.9974548187972584,0.9977256066560785,0.9982775064954137,0.9970184344770809,0.9976641221010837,0.9972801842520482,0.9975156496200933,0.9987622171817435,0.996727446167012,0.9958426748472513,0.9983935643218883,0.9980373108403102,0.9980341121017713,0.9982172538313383,0.9977126688143664,0.0007591895972046412,29
1.195640500386556,0.033771913696607654,0.05359363555908203,0.0009251344955496644,100,multinomial,none,lbfgs,"{'C': 100, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'lbfgs'}",0.9987391305251228,0.9974548187972584,0.9977256066560785,0.9982775064954137,0.9970184344770809,0.9976641221010837,0.9972801842520482,0.9975156496200933,0.9987622171817435,0.996727446167012,0.9958426748472513,0.9983935643218883,0.9980373108403102,0.9980341121017713,0.9982172538313383,0.9977126688143664,0.0007591895972046412,29
1.2052255312601725,0.03564418393414216,0.05442414283752441,0.0011092156784154336,150,auto,none,lbfgs,"{'C': 150, 'multi_class': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",0.9987391305251228,0.9974548187972584,0.9977256066560785,0.9982775064954137,0.9970184344770809,0.9976641221010837,0.9972801842520482,0.9975156496200933,0.9987622171817435,0.996727446167012,0.9958426748472513,0.9983935643218883,0.9980373108403102,0.9980341121017713,0.9982172538313383,0.9977126688143664,0.0007591895972046412,29
1.1937485535939534,0.040372601985744425,0.05413085619608561,0.0013437896013751807,100,auto,none,lbfgs,"{'C': 100, 'multi_class': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",0.9987391305251228,0.9974548187972584,0.9977256066560785,0.9982775064954137,0.9970184344770809,0.9976641221010837,0.9972801842520482,0.9975156496200933,0.9987622171817435,0.996727446167012,0.9958426748472513,0.9983935643218883,0.9980373108403102,0.9980341121017713,0.9982172538313383,0.9977126688143664,0.0007591895972046412,29
1.1940447807312011,0.03031964167950683,0.05434694290161133,0.001055010392539861,0.1,multinomial,none,lbfgs,"{'C': 0.1, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'lbfgs'}",0.9987391305251228,0.9974548187972584,0.9977256066560785,0.9982775064954137,0.9970184344770809,0.9976641221010837,0.9972801842520482,0.9975156496200933,0.9987622171817435,0.996727446167012,0.9958426748472513,0.9983935643218883,0.9980373108403102,0.9980341121017713,0.9982172538313383,0.9977126688143664,0.0007591895972046412,29
1.2015719572703043,0.030460428659589187,0.05420352617899577,0.0009985877972624752,1,multinomial,none,lbfgs,"{'C': 1, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'lbfgs'}",0.9987391305251228,0.9974548187972584,0.9977256066560785,0.9982775064954137,0.9970184344770809,0.9976641221010837,0.9972801842520482,0.9975156496200933,0.9987622171817435,0.996727446167012,0.9958426748472513,0.9983935643218883,0.9980373108403102,0.9980341121017713,0.9982172538313383,0.9977126688143664,0.0007591895972046412,29
1.1923729101816813,0.031424812960348,0.054598363240559895,0.0009175500730556597,10,auto,none,lbfgs,"{'C': 10, 'multi_class': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",0.9987391305251228,0.9974548187972584,0.9977256066560785,0.9982775064954137,0.9970184344770809,0.9976641221010837,0.9972801842520482,0.9975156496200933,0.9987622171817435,0.996727446167012,0.9958426748472513,0.9983935643218883,0.9980373108403102,0.9980341121017713,0.9982172538313383,0.9977126688143664,0.0007591895972046412,29
1.1928482850392659,0.03160299715519671,0.05421470006306966,0.0009639809676809407,0.1,auto,none,lbfgs,"{'C': 0.1, 'multi_class': 'auto', 'penalty': 'none', 'solver': 'lbfgs'}",0.9987391305251228,0.9974548187972584,0.9977256066560785,0.9982775064954137,0.9970184344770809,0.9976641221010837,0.9972801842520482,0.9975156496200933,0.9987622171817435,0.996727446167012,0.9958426748472513,0.9983935643218883,0.9980373108403102,0.9980341121017713,0.9982172538313383,0.9977126688143664,0.0007591895972046412,29
1.1989280541737874,0.03909579008827928,0.05399330457051595,0.001189321012231431,10,multinomial,none,lbfgs,"{'C': 10, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'lbfgs'}",0.9987391305251228,0.9974548187972584,0.9977256066560785,0.9982775064954137,0.9970184344770809,0.9976641221010837,0.9972801842520482,0.9975156496200933,0.9987622171817435,0.996727446167012,0.9958426748472513,0.9983935643218883,0.9980373108403102,0.9980341121017713,0.9982172538313383,0.9977126688143664,0.0007591895972046412,29
1.1915637493133544,0.0373484243830334,0.053568585713704424,0.0028775423617477315,150,multinomial,l2,lbfgs,"{'C': 150, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9987033941915548,0.9974548279118212,0.9978285106348249,0.997955838788158,0.9970734112947992,0.997507418120444,0.9970137431494397,0.9974650188665712,0.9987917089387199,0.9968197996305852,0.9959418819984845,0.9984194980212603,0.998061832535629,0.9980511962073135,0.9982888477026062,0.9976917951994809,0.0007429658723250378,39
1.1807255585988363,0.043435764710902075,0.05215449333190918,0.0037286689580729275,150,auto,l2,lbfgs,"{'C': 150, 'multi_class': 'auto', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9987033941915548,0.9974548279118212,0.9978285106348249,0.997955838788158,0.9970734112947992,0.997507418120444,0.9970137431494397,0.9974650188665712,0.9987917089387199,0.9968197996305852,0.9959418819984845,0.9984194980212603,0.998061832535629,0.9980511962073135,0.9982888477026062,0.9976917951994809,0.0007429658723250378,39
1.1741319974263509,0.05845815979120691,0.05247165362040202,0.003491648893959158,10,multinomial,l2,lbfgs,"{'C': 10, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9985511178154006,0.9973765504570802,0.9981642548554464,0.9978101983538548,0.9971383212503898,0.997554937460823,0.9968909704636095,0.9975166657369782,0.9986123195659593,0.9967393166249734,0.996276712869561,0.9984236202288124,0.997973568760101,0.9981414947605962,0.9980773528801216,0.9976831601389138,0.0006729970179452435,41
1.1807952721913655,0.046407461382463704,0.053094037373860675,0.002609825938221408,10,auto,l2,lbfgs,"{'C': 10, 'multi_class': 'auto', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9985511178154006,0.9973765504570802,0.9981642548554464,0.9978101983538548,0.9971383212503898,0.997554937460823,0.9968909704636095,0.9975166657369782,0.9986123195659593,0.9967393166249734,0.996276712869561,0.9984236202288124,0.997973568760101,0.9981414947605962,0.9980773528801216,0.9976831601389138,0.0006729970179452435,41
1.156510877609253,0.04732658124935661,0.05128637949625651,0.003496968583090657,1,auto,l2,lbfgs,"{'C': 1, 'multi_class': 'auto', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9982947109081074,0.9968977239438599,0.9982130381492951,0.9980420656256813,0.9967145688840351,0.9972250892545016,0.9966118049889097,0.9975534113340008,0.998514629686557,0.9963290480379057,0.9964559383281053,0.9981506097659875,0.9979104987146249,0.9980336547338959,0.997238559418701,0.9974790234516111,0.0007169281125574865,43
1.151903756459554,0.05636059884059134,0.051288477579752606,0.003904131334872406,1,multinomial,l2,lbfgs,"{'C': 1, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9982947109081074,0.9968977239438599,0.9982130381492951,0.9980420656256813,0.9967145688840351,0.9972250892545016,0.9966118049889097,0.9975534113340008,0.998514629686557,0.9963290480379057,0.9964559383281053,0.9981506097659875,0.9979104987146249,0.9980336547338959,0.997238559418701,0.9974790234516111,0.0007169281125574865,43
22.515782642364503,3.9512747354427806,0.050975608825683597,0.004214558799961508,100,auto,none,newton-cg,"{'C': 100, 'multi_class': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982216921901579,0.996358365436372,0.996846485127107,0.9982392065043342,0.9976200015598866,0.9970477449289852,0.9974209105372196,0.9972576362222318,0.998515831005486,0.9970578285490148,0.9947676902614596,0.9986842986444181,0.9975372539943137,0.9975850030162775,0.9979334641567522,0.997406227475601,0.000939564461872967,45
22.377848466237385,4.1776098859884705,0.05238836606343587,0.003185499333884239,10,auto,none,newton-cg,"{'C': 10, 'multi_class': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982216921901579,0.996358365436372,0.996846485127107,0.9982392065043342,0.9976200015598866,0.9970477449289852,0.9974209105372196,0.9972576362222318,0.998515831005486,0.9970578285490148,0.9947676902614596,0.9986842986444181,0.9975372539943137,0.9975850030162775,0.9979334641567522,0.997406227475601,0.000939564461872967,45
22.464952675501504,3.936558670686158,0.05110718409220378,0.004206742338530454,100,multinomial,none,newton-cg,"{'C': 100, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982216921901579,0.996358365436372,0.996846485127107,0.9982392065043342,0.9976200015598866,0.9970477449289852,0.9974209105372196,0.9972576362222318,0.998515831005486,0.9970578285490148,0.9947676902614596,0.9986842986444181,0.9975372539943137,0.9975850030162775,0.9979334641567522,0.997406227475601,0.000939564461872967,45
22.445862166086833,4.00989731850524,0.05112956364949544,0.004359868999802397,10,multinomial,none,newton-cg,"{'C': 10, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982216921901579,0.996358365436372,0.996846485127107,0.9982392065043342,0.9976200015598866,0.9970477449289852,0.9974209105372196,0.9972576362222318,0.998515831005486,0.9970578285490148,0.9947676902614596,0.9986842986444181,0.9975372539943137,0.9975850030162775,0.9979334641567522,0.997406227475601,0.000939564461872967,45
22.278814268112182,4.189700487296726,0.05106077194213867,0.004361449607846619,1,auto,none,newton-cg,"{'C': 1, 'multi_class': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982216921901579,0.996358365436372,0.996846485127107,0.9982392065043342,0.9976200015598866,0.9970477449289852,0.9974209105372196,0.9972576362222318,0.998515831005486,0.9970578285490148,0.9947676902614596,0.9986842986444181,0.9975372539943137,0.9975850030162775,0.9979334641567522,0.997406227475601,0.000939564461872967,45
22.4041126092275,4.180323692470741,0.05106101036071777,0.00434917024617706,150,auto,none,newton-cg,"{'C': 150, 'multi_class': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982216921901579,0.996358365436372,0.996846485127107,0.9982392065043342,0.9976200015598866,0.9970477449289852,0.9974209105372196,0.9972576362222318,0.998515831005486,0.9970578285490148,0.9947676902614596,0.9986842986444181,0.9975372539943137,0.9975850030162775,0.9979334641567522,0.997406227475601,0.000939564461872967,45
22.315190521876016,4.076772604781407,0.05135815938313802,0.003710593237457274,1,multinomial,none,newton-cg,"{'C': 1, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982216921901579,0.996358365436372,0.996846485127107,0.9982392065043342,0.9976200015598866,0.9970477449289852,0.9974209105372196,0.9972576362222318,0.998515831005486,0.9970578285490148,0.9947676902614596,0.9986842986444181,0.9975372539943137,0.9975850030162775,0.9979334641567522,0.997406227475601,0.000939564461872967,45
22.308494106928507,4.173957133567637,0.05095988909403483,0.004281634133065983,0.1,multinomial,none,newton-cg,"{'C': 0.1, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982216921901579,0.996358365436372,0.996846485127107,0.9982392065043342,0.9976200015598866,0.9970477449289852,0.9974209105372196,0.9972576362222318,0.998515831005486,0.9970578285490148,0.9947676902614596,0.9986842986444181,0.9975372539943137,0.9975850030162775,0.9979334641567522,0.997406227475601,0.000939564461872967,45
22.423904355367025,4.009894004874087,0.051016012827555336,0.004193563817634239,150,multinomial,none,newton-cg,"{'C': 150, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982216921901579,0.996358365436372,0.996846485127107,0.9982392065043342,0.9976200015598866,0.9970477449289852,0.9974209105372196,0.9972576362222318,0.998515831005486,0.9970578285490148,0.9947676902614596,0.9986842986444181,0.9975372539943137,0.9975850030162775,0.9979334641567522,0.997406227475601,0.000939564461872967,45
22.292668310801186,4.078098958438619,0.051157236099243164,0.004511394609938849,0.1,auto,none,newton-cg,"{'C': 0.1, 'multi_class': 'auto', 'penalty': 'none', 'solver': 'newton-cg'}",0.9982216921901579,0.996358365436372,0.996846485127107,0.9982392065043342,0.9976200015598866,0.9970477449289852,0.9974209105372196,0.9972576362222318,0.998515831005486,0.9970578285490148,0.9947676902614596,0.9986842986444181,0.9975372539943137,0.9975850030162775,0.9979334641567522,0.997406227475601,0.000939564461872967,45
