mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.05666755040486653,0.005374746099688412,0.0960656483968099,0.006644454846543607,1e-08,{'var_smoothing': 1e-08},0.8372065640629099,0.8382777196127039,0.8373206245064091,0.8357218127036743,0.8447779128872316,0.8318871371239057,0.8434501607579229,0.8304136468806232,0.8375490440806075,0.8365146978207718,0.8404368266577654,0.8350806797573425,0.8340507752788756,0.841318747376523,0.8367485477709218,0.8373836598185459,0.003797113481401288,38
0.05952151616414388,0.004726860311954542,0.09420234362284342,0.005458597720681483,8.111308307896856e-09,{'var_smoothing': 8.111308307896856e-09},0.8372061826445704,0.8382777883889821,0.8373206476312497,0.8357219448885516,0.8447779895844313,0.8318869440659261,0.8434500486146612,0.8304142819649238,0.8375490604663429,0.8365152221121949,0.8404367069609736,0.8350808612267426,0.8340499833646152,0.8413184236807691,0.836748435442597,0.8373836347358357,0.0037970543277451997,39
0.05896549224853516,0.0053150310954307506,0.09321373303731283,0.005190613864321375,1.519911082952933e-08,{'var_smoothing': 1.519911082952933e-08},0.8372065924169471,0.8382775597042897,0.837320303121543,0.8357219621176432,0.8447779901681921,0.831887010973289,0.8434495109520262,0.8304128912923749,0.8375490538807844,0.8365145373449927,0.8404371629339348,0.8350810938106706,0.8340509887045636,0.8413178011714912,0.8367487297330735,0.8373835458883877,0.003797076229427764,40
0.05958422025044759,0.00534494256700103,0.09326408704121908,0.005963978323219014,1.232846739442066e-08,{'var_smoothing': 1.232846739442066e-08},0.837206447350378,0.8382776802411332,0.8373201755635507,0.8357217650460154,0.8447779358544903,0.8318866741824547,0.8434495173130807,0.8304129486887064,0.8375489470604898,0.8365146354989564,0.8404370358341445,0.8350809662526784,0.8340508895725117,0.8413182639467726,0.8367488432879245,0.8373835150462192,0.003797136605412592,41
0.05851249694824219,0.006037187426210136,0.09306613604227702,0.005458413653930366,3.5111917342151277e-08,{'var_smoothing': 3.5111917342151277e-08},0.8372069745397163,0.8382765003135381,0.8373196994285262,0.8357207989593124,0.8447765603264278,0.8318868224805064,0.8434470174637153,0.830411593033789,0.8375485971831619,0.8365124522064571,0.8404548997299246,0.8350771748012145,0.8340496915969057,0.8413152862222161,0.8367468963573371,0.8373833976428497,0.003797884415934975,42
0.0581662654876709,0.004469452845417034,0.0943396250406901,0.0045537586539151145,1.873817422860383e-08,{'var_smoothing': 1.873817422860383e-08},0.8372067137779643,0.8382774128070853,0.837320301308216,0.8357219694344683,0.844778038366659,0.8318867362987348,0.8434489647460711,0.8304125798166194,0.8375490519782058,0.8365143375653682,0.8404368722788161,0.8350800082023089,0.8340510184875952,0.8413167522332342,0.8367486912865086,0.8373832965725239,0.003797043641003935,43
0.05953521728515625,0.010331661325891951,0.09439074198404948,0.009272313378644129,1.232846739442066e-07,{'var_smoothing': 1.232846739442066e-07},0.837198555041522,0.8383389125229362,0.8373135959406911,0.835715383535313,0.8447693639577588,0.831883871913926,0.8434451836686468,0.8304089632991477,0.8375422748891361,0.8365065776789562,0.8404492703231332,0.8350734502485018,0.8340442177004774,0.8413114432992753,0.8367424823286038,0.8373829030898683,0.0037985918998295256,44
0.057976516087849934,0.006315007934108042,0.09378455479939779,0.005899209519665574,4.3287612810830526e-08,{'var_smoothing': 4.3287612810830526e-08},0.8372081847104074,0.8382756501945384,0.8373179716054701,0.835719397050438,0.844775828049316,0.8318862757804876,0.8434467431183347,0.830411938480314,0.837547762445746,0.8365121571412126,0.8404544772701341,0.8350771403062118,0.8340482243672228,0.841314820907661,0.8367460191242196,0.8373828393701143,0.003797840747637862,45
0.057803646723429365,0.005329273800621695,0.09395119349161783,0.004688856594413689,5.336699231206302e-08,{'var_smoothing': 5.336699231206302e-08},0.8372075780439102,0.8382765680748779,0.8373163666721251,0.835719117759705,0.8447752401764758,0.83188629613805,0.8434470549635449,0.8304113690682906,0.8375466998004695,0.8365109765277011,0.8404539841573456,0.8350764133802515,0.8340487164501654,0.8413138910524822,0.8367442289838698,0.8373823000832845,0.0037978364885688544,46
0.0609832763671875,0.008718205656257718,0.09352943102518717,0.00657761991856517,6.579332246575682e-08,{'var_smoothing': 6.579332246575682e-08},0.8372059173818469,0.838275552572198,0.8373154027776903,0.8357190731397358,0.8447743057548625,0.8318852685857436,0.843446776758071,0.8304101450360074,0.8375462332002075,0.8365105211949967,0.8404525812779147,0.8350763871220002,0.834047731058047,0.8413139837123851,0.8367437381741121,0.8373815745163881,0.0037979267178467353,47
0.0618592103322347,0.008478867761572776,0.09176872571309408,0.006882069167815583,8.111308307896873e-08,{'var_smoothing': 8.111308307896873e-08},0.8372052317921026,0.8382757897020039,0.8373153694389088,0.8357180751056938,0.8447740307425516,0.8318841994522801,0.8434456550294189,0.8304101346761232,0.8375459624040378,0.8365096564098803,0.8404542852521785,0.8350763530905493,0.834047282553032,0.8413125579564478,0.8367439009978683,0.8373812323068718,0.0037979427732656988,48
0.06027859052022298,0.010640728874477404,0.09521379470825195,0.011580441890622243,1e-07,{'var_smoothing': 1e-07},0.8371994586677621,0.8382767679791853,0.8373140345963129,0.8357173531386873,0.8447721687578534,0.8318836129914272,0.8434447056917352,0.8304101776639394,0.8375445831748731,0.8365083797203338,0.8404515254351068,0.8350746006771013,0.8340463161169601,0.8413120564477096,0.836742788324894,0.8373799019589255,0.0037976794704300955,49
0.05939547220865885,0.007455815443926184,0.09532411893208821,0.009683218985436327,1.873817422860383e-07,{'var_smoothing': 1.873817422860383e-07},0.8371959696727547,0.8383133579744213,0.8373112693533399,0.8357165097807426,0.8447429169560943,0.831881721695377,0.8434428974491085,0.8304069660106287,0.8375422528034415,0.8365035717369712,0.8404440946064208,0.8350718512284508,0.834041804369741,0.8413064890713964,0.8367755630961049,0.8373798157203328,0.0037942006249021827,50
0.059908485412597655,0.00982055898971082,0.09490845998128256,0.009617141398838167,2.310129700083158e-07,{'var_smoothing': 2.310129700083158e-07},0.8371926041415824,0.83831276210244,0.8373090852228519,0.8357150047895455,0.8447429861839034,0.8318781548542032,0.8434323336487907,0.8304037824393824,0.8375411517079163,0.8365037130837908,0.8404435683195617,0.8350734739378506,0.8340406194131397,0.8413292850001349,0.8367747076378134,0.8373795488321939,0.003795424195607952,51
0.059644889831542966,0.006854016632888931,0.09455305735270182,0.005637083282891699,5.336699231206313e-06,{'var_smoothing': 5.336699231206313e-06},0.8373155361780318,0.8383785739852935,0.8373314772136592,0.8357797744348892,0.8447830753644311,0.8318669475472558,0.8433935080677217,0.8303563193033833,0.8375450848833609,0.8364984221244393,0.8403617722190847,0.8349822285409711,0.8340511945040449,0.8413224264707154,0.8366958732488687,0.8373774809390767,0.003801704326170366,52
0.05894605318705241,0.005078493516394037,0.09348370234171549,0.005819887103307556,2.848035868435799e-07,{'var_smoothing': 2.848035868435799e-07},0.8371953065322593,0.8383098446862317,0.8373078495693557,0.8357161915027168,0.8447395658901528,0.8318757853800557,0.8434314622244896,0.8304045226372442,0.8375180417935362,0.8365015025796688,0.8404397083851901,0.8350715476219273,0.8340390162475652,0.8413278274826814,0.8367683587455638,0.837376435418576,0.003794840928774705,53
0.058658266067504884,0.004674428226367028,0.0932499090830485,0.0036769187201175406,3.5111917342151277e-07,{'var_smoothing': 3.5111917342151277e-07},0.8371936032938867,0.8383081487253884,0.837304160680368,0.8357139700758646,0.8447347357085049,0.8318720622062517,0.8434301150492863,0.8304020378426314,0.8375177145150836,0.8365003723154928,0.8404378998789943,0.8350699067384808,0.834037405998416,0.8413306607061906,0.8367309401174984,0.8373722489234893,0.00379547098593442,54
0.058478164672851565,0.006031520735535195,0.09446922938028972,0.004895440021099266,4.328761281083053e-06,{'var_smoothing': 4.328761281083053e-06},0.837315831004039,0.8383423979993122,0.83732817556987,0.8357411281789376,0.8447581368229896,0.8318630052333533,0.8433904589859841,0.8303554911420096,0.8375186656920753,0.836497334501947,0.8403569705403576,0.8349850218342958,0.8340477705441002,0.8413467265276225,0.8367029880585877,0.8373700068423654,0.0038004781332458713,55
0.05835954348246256,0.004476747925718018,0.09437832832336426,0.004179549323420348,4.3287612810830526e-07,{'var_smoothing': 4.3287612810830526e-07},0.8372234894952628,0.8383016860311481,0.8373005110508002,0.8357104578094324,0.8447300534605032,0.8318700477738107,0.8434274172268124,0.8303810755472937,0.8375166767729929,0.8364983665460457,0.8404351401869397,0.8350687458715129,0.8340309500722008,0.8413248145550014,0.8367279224522196,0.8373698236567985,0.0037971904759622377,56
0.058518536885579425,0.004686689897691029,0.0936736265818278,0.0036125379853410486,5.336699231206313e-07,{'var_smoothing': 5.336699231206313e-07},0.8372034950351768,0.8382967665771267,0.837284323074494,0.8357423461408812,0.8447272160880932,0.8318655787171874,0.8434248552054052,0.8303602387810189,0.8375123144039195,0.836495260872134,0.8404288512646346,0.835062647840159,0.8340268626063935,0.8413138300218919,0.8367268228161879,0.8373647606296469,0.0037980522984156786,57
0.05744198163350423,0.004648807552747747,0.09496598243713379,0.009290173392319285,8.111308307896872e-07,{'var_smoothing': 8.111308307896872e-07},0.8371937397417916,0.8383110313834673,0.8372763106855718,0.835738368463504,0.8447234033092583,0.8318601545224956,0.8434149525952277,0.8303548413159968,0.8375043615960058,0.8365019872634166,0.8404222837585217,0.8350586044408891,0.8340473402644795,0.8412954398185974,0.8367381980883485,0.8373627344831713,0.00379517640877902,58
0.057875998814900714,0.0056061476331458965,0.09440401395161947,0.004710462035611105,3.5111917342151275e-06,{'var_smoothing': 3.5111917342151275e-06},0.8372689329261497,0.8383432424729306,0.8373100300495514,0.8357570586840707,0.8447629280833712,0.8318585895747873,0.8433903512981838,0.830320700483412,0.8375039055660849,0.8364945537664035,0.8403579879130435,0.8349846987553924,0.8340437970358682,0.8413196277162559,0.8367032721243941,0.8373613117633264,0.0038038535297399007,59
0.05766782760620117,0.004580882410921189,0.09354958534240723,0.004764460437683951,2.848035868435799e-06,{'var_smoothing': 2.848035868435799e-06},0.8372922271403199,0.8383456802496249,0.8373127947228447,0.8357541671169633,0.8447683925248493,0.8318545454864645,0.8433763460041142,0.8303164329236115,0.8375056315900171,0.8364761306295986,0.8403589523162233,0.83498811380574,0.8340197426543648,0.8413175208901026,0.8367293252918161,0.8373610668897769,0.0038052478577787724,60
